region_id,centroid_x,centroid_y,Precipitation,Log10 Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,Sin Angle Shore,Cos Angle Shore
34,69.02,-136.08,1.25,0.1,0,0,0,69.02,-136.08,69.02,2213.5,47.05,4.48,525.57,22.93,3.05,0.08,-1
35,69.02,-133.57,1.3,0.12,0,0,0,69.02,-133.57,69.02,1639.94,40.5,4.18,527.16,22.96,3.05,0.03,-1
36,69.02,-131.06,1.36,0.13,0,0,0,69.02,-131.06,69.02,1785.35,42.25,4.27,529.67,23.01,3.06,-0.01,-1
37,69.02,-128.55,1.38,0.14,0,0,0,69.02,-128.55,69.02,2324.87,48.22,4.53,550.31,23.46,3.09,-0.19,-0.98
38,62.55,-126.04,1.36,0.13,1,0,0,62.55,-126.04,62.55,597.74,24.45,3.18,0,0,0,-0.81,0.58
39,69.02,-126.04,1.93,0.29,0,0,0,69.02,-126.04,69.02,2927.22,54.1,4.76,580.94,24.1,3.15,0.02,1
40,62.55,-123.53,1.88,0.27,0,0,0,62.55,-123.53,62.55,1919.97,43.82,4.34,137.32,11.72,1.74,-0.97,-0.23
41,69.02,-123.53,1.37,0.14,0,0,0,69.02,-123.53,69.02,2778.93,52.72,4.71,581.33,24.11,3.15,-0.06,1
42,62.55,-121.02,2.1,0.32,0,0,0,62.55,-121.02,62.55,3361.47,57.98,4.9,218.89,14.79,2.18,-0.76,-0.65
43,69.02,-121.02,1.33,0.12,0,0,0,69.02,-121.02,69.02,3012.49,54.89,4.79,593.27,24.36,3.17,-0.18,0.98
44,57.32,-118.51,1.41,0.15,0,0,0,57.32,-118.51,57.32,1652.97,40.66,4.19,41.73,6.46,0.76,-0.96,-0.29
45,62.55,-118.51,2.8,0.45,1,0,0,62.55,-118.51,62.55,3400,58.31,4.91,322.94,17.97,2.56,-0.62,-0.79
46,69.02,-118.51,1.55,0.19,1,0,0,69.02,-118.51,69.02,3378.75,58.13,4.91,617.37,24.85,3.21,-0.3,0.95
47,57.32,-116,1.48,0.17,0,0,0,57.32,-116,57.32,3287.15,57.33,4.88,182.15,13.5,2,-0.74,-0.67
48,62.55,-116,3.02,0.48,1,0,0,62.55,-116,62.55,3355.68,57.93,4.9,416.51,20.41,2.82,-0.81,-0.58
49,69.02,-116,1.5,0.18,0,0,0,69.02,-116,69.02,3352.96,57.9,4.9,652.24,25.54,3.26,-0.4,0.92
50,57.32,-113.49,1.62,0.21,0,0,0,57.32,-113.49,57.32,3400,58.31,4.91,289.69,17.02,2.46,-0.59,-0.81
51,62.55,-113.49,3.92,0.59,0,0,0,62.55,-113.49,62.55,1680.37,40.99,4.21,527.43,22.97,3.05,-0.9,-0.43
52,69.02,-113.49,0.98,-0.01,0,0,0,69.02,-113.49,69.02,1951.74,44.18,4.36,696.21,26.39,3.33,-0.48,0.88
53,25.59,-110.98,0.11,-0.98,0,0,0,25.59,-110.98,25.59,0,0,0,124.64,11.16,1.64,-0.92,-0.38
54,34.64,-110.98,0.16,-0.78,0,0,0,34.64,-110.98,34.64,0,0,0,115.72,10.76,1.58,-0.92,-0.39
55,44.82,-110.98,0.69,-0.16,0,0,0,44.82,-110.98,44.82,1709.26,41.34,4.23,130.64,11.43,1.69,-0.83,-0.55
56,48.63,-110.98,1,0,0,0,0,48.63,-110.98,48.63,2450.47,49.5,4.59,111.92,10.58,1.55,-0.84,0.54
57,52.75,-110.98,1.32,0.12,0,0,0,52.75,-110.98,52.75,2767.91,52.61,4.71,156.96,12.53,1.86,-0.95,0.31
58,57.32,-110.98,1.93,0.29,0,0,0,57.32,-110.98,57.32,3400,58.31,4.91,399.61,19.99,2.78,-0.83,-0.56
59,62.55,-110.98,2.71,0.43,0,0,0,62.55,-110.98,62.55,876.07,29.6,3.56,646.71,25.43,3.25,-0.95,-0.32
60,69.02,-110.98,1.11,0.05,0,0,0,69.02,-110.98,69.02,412.36,20.31,2.81,747.6,27.34,3.4,-0.55,0.84
61,25.59,-108.47,0.11,-0.97,0,0,0,25.59,-108.47,25.59,0,0,0,218.28,14.77,2.18,-0.75,-0.66
62,28.52,-108.47,0.11,-0.95,0,0,0,28.52,-108.47,28.52,0,0,0,183.14,13.53,2.01,-0.87,-0.49
63,31.53,-108.47,0.13,-0.89,0,0,0,31.53,-108.47,31.53,0,0,0,332.56,18.24,2.59,-0.95,-0.31
64,34.64,-108.47,0.16,-0.81,0,0,0,34.64,-108.47,34.64,0,0,0,230.73,15.19,2.23,-0.98,-0.19
65,37.87,-108.47,0.23,-0.63,0,0,0,37.87,-108.47,37.87,0,0,0,81.69,9.04,1.27,0.06,-1
66,41.25,-108.47,0.42,-0.37,0,0,0,41.25,-108.47,41.25,2051.23,45.29,4.41,186.06,13.64,2.02,-0.84,0.55
67,44.82,-108.47,0.63,-0.2,0,0,0,44.82,-108.47,44.82,3051.74,55.24,4.8,239.09,15.46,2.27,-0.64,-0.77
68,48.63,-108.47,0.98,-0.01,0,0,0,48.63,-108.47,48.63,3400,58.31,4.91,284.59,16.87,2.44,-0.97,0.23
69,52.75,-108.47,1.6,0.2,0,0,0,52.75,-108.47,52.75,3400,58.31,4.91,321.37,17.93,2.56,-0.98,0.18
70,57.32,-108.47,2.38,0.38,1,0,0,57.32,-108.47,57.32,3011.37,54.88,4.79,500.47,22.37,3,-0.75,-0.67
71,62.55,-108.47,2.08,0.32,1,0,0,62.55,-108.47,62.55,200,14.14,2.09,770.35,27.76,3.43,-0.97,-0.23
72,69.02,-108.47,1.6,0.21,1,0,0,69.02,-108.47,69.02,200,14.14,2.09,804.92,28.37,3.47,-0.6,0.8
73,22.74,-105.96,0.13,-0.9,0,0,0,22.74,-105.96,22.74,0,0,0,128.77,11.35,1.67,0.98,0.2
74,25.59,-105.96,0.11,-0.96,0,0,0,25.59,-105.96,25.59,0,0,0,79.73,8.93,1.25,-0.95,-0.31
75,28.52,-105.96,0.12,-0.92,0,0,0,28.52,-105.96,28.52,0,0,0,199.36,14.12,2.09,-0.87,-0.5
76,31.53,-105.96,0.14,-0.86,0,0,0,31.53,-105.96,31.53,0,0,0,167.52,12.94,1.92,-0.84,-0.54
77,34.64,-105.96,0.18,-0.74,0,0,0,34.64,-105.96,34.64,0,0,0,282.79,16.82,2.43,-0.86,-0.5
78,37.87,-105.96,0.28,-0.55,0,0,0,37.87,-105.96,37.87,2299.67,47.95,4.52,231.08,15.2,2.24,-0.94,-0.34
79,41.25,-105.96,0.42,-0.37,0,0,0,41.25,-105.96,41.25,1523.31,39.03,4.11,374.1,19.34,2.71,-0.79,-0.61
80,44.82,-105.96,0.78,-0.11,0,0,0,44.82,-105.96,44.82,3400,58.31,4.91,397.31,19.93,2.77,-0.9,-0.44
81,48.63,-105.96,1.15,0.06,0,0,0,48.63,-105.96,48.63,3399.53,58.31,4.91,465.51,21.58,2.93,-0.99,0.17
82,52.75,-105.96,1.87,0.27,0,0,0,52.75,-105.96,52.75,3397.76,58.29,4.91,488.18,22.09,2.97,-0.99,0.15
83,57.32,-105.96,4.72,0.67,0,0,0,57.32,-105.96,57.32,718.23,26.8,3.36,622.44,24.95,3.22,-0.86,-0.51
84,62.55,-105.96,1.62,0.21,0,0,0,62.55,-105.96,62.55,200,14.14,2.09,896.4,29.94,3.58,-0.99,-0.17
85,69.02,-105.96,1.04,0.02,0,0,0,69.02,-105.96,69.02,200,14.14,2.09,866.9,29.44,3.55,-0.64,0.77
86,25.59,-103.45,0.12,-0.94,0,0,0,25.59,-103.45,25.59,0,0,0,79.83,8.93,1.25,-0.92,-0.38
87,28.52,-103.45,0.13,-0.89,0,0,0,28.52,-103.45,28.52,0,0,0,207.58,14.41,2.13,-0.93,-0.37
88,31.53,-103.45,0.15,-0.83,0,0,0,31.53,-103.45,31.53,0,0,0,196.55,14.02,2.08,-0.93,-0.37
89,34.64,-103.45,0.18,-0.74,0,0,0,34.64,-103.45,34.64,3400,58.31,4.91,323.74,17.99,2.57,-0.85,-0.52
90,37.87,-103.45,0.22,-0.66,1,0,0,37.87,-103.45,37.87,1056.83,32.51,3.74,445.11,21.1,2.88,-0.99,-0.16
91,41.25,-103.45,0.75,-0.12,1,0,0,41.25,-103.45,41.25,400,20,2.78,556.37,23.59,3.1,-0.92,-0.39
92,44.82,-103.45,0.78,-0.11,1,0,0,44.82,-103.45,44.82,2649.99,51.48,4.66,582.29,24.13,3.15,-0.96,-0.28
93,48.63,-103.45,1.52,0.18,0,0,0,48.63,-103.45,48.63,1913.65,43.75,4.34,647.69,25.45,3.26,-0.99,0.15
94,52.75,-103.45,4.25,0.63,0,0,0,52.75,-103.45,52.75,1572.29,39.65,4.14,655.44,25.6,3.27,-0.99,0.14
95,57.32,-103.45,2.29,0.36,0,0,0,57.32,-103.45,57.32,649.34,25.48,3.26,757.18,27.52,3.41,-0.92,-0.39
96,62.55,-103.45,1.47,0.17,1,0,0,62.55,-103.45,62.55,200,14.14,2.09,1022.66,31.98,3.71,-0.97,-0.23
97,69.02,-103.45,0.89,-0.05,0,0,0,69.02,-103.45,69.02,200,14.14,2.09,932.52,30.54,3.62,-0.67,0.74
98,25.59,-100.94,0.1,-0.98,0,0,0,25.59,-100.94,25.59,0,0,0,114.74,10.71,1.57,-0.91,-0.42
99,28.52,-100.94,0.1,-0.98,0,0,0,28.52,-100.94,28.52,0,0,0,167.53,12.94,1.92,-0.91,-0.43
100,31.53,-100.94,0.09,-1.05,0,0,0,31.53,-100.94,31.53,3400,58.31,4.91,432.01,20.78,2.85,-0.96,-0.27
101,34.64,-100.94,0.12,-0.93,0,0,0,34.64,-100.94,34.64,3399.97,58.31,4.91,535.34,23.14,3.07,-0.92,-0.38
102,37.87,-100.94,0.35,-0.46,1,0,0,37.87,-100.94,37.87,1174.07,34.26,3.85,663.89,25.77,3.28,-1,-0.08
103,41.25,-100.94,0.41,-0.39,0,0,0,41.25,-100.94,41.25,400,20,2.78,754.85,27.47,3.41,-0.96,-0.26
104,44.82,-100.94,0.78,-0.11,0,0,0,44.82,-100.94,44.82,636.61,25.23,3.24,774.98,27.84,3.44,-0.98,-0.18
105,48.63,-100.94,1.71,0.23,1,0,0,48.63,-100.94,48.63,516.24,22.72,3.03,830.17,28.81,3.5,-0.99,0.15
106,52.75,-100.94,1.56,0.19,1,0,0,52.75,-100.94,52.75,373.64,19.33,2.71,822.72,28.68,3.49,-0.99,0.14
107,57.32,-100.94,1.69,0.23,0,0,0,57.32,-100.94,57.32,200,14.14,2.09,898.81,29.98,3.58,-0.96,-0.3
108,62.55,-100.94,1.79,0.25,1,0,0,62.55,-100.94,62.55,200,14.14,2.09,1148.72,33.89,3.83,-0.99,-0.17
109,69.02,-100.94,0.66,-0.18,0,0,0,69.02,-100.94,69.02,200,14.14,2.09,977.81,31.27,3.67,-0.47,0.88
110,25.59,-98.43,0.16,-0.79,0,0,0,25.59,-98.43,25.59,0,0,0,122.43,11.06,1.63,-0.95,-0.31
111,28.52,-98.43,0.17,-0.77,0,0,0,28.52,-98.43,28.52,3400,58.31,4.91,339.06,18.41,2.61,-0.9,-0.44
112,31.53,-98.43,0.14,-0.86,0,0,0,31.53,-98.43,31.53,3400,58.31,4.91,575.61,23.99,3.14,-0.85,-0.53
113,34.64,-98.43,0.16,-0.79,0,1,0,34.64,-98.43,34.64,2724.5,52.2,4.69,758.67,27.54,3.41,-0.96,-0.29
114,37.87,-98.43,0.29,-0.54,0,0,0,37.87,-98.43,37.87,400,20,2.78,883.8,29.73,3.57,-1,-0.04
115,41.25,-98.43,0.36,-0.44,0,0,0,41.25,-98.43,41.25,400,20,2.78,959.42,30.97,3.65,-0.98,-0.18
116,44.82,-98.43,0.42,-0.37,1,0,0,44.82,-98.43,44.82,624.74,24.99,3.22,970.69,31.16,3.66,-0.99,-0.12
117,48.63,-98.43,1.16,0.06,1,0,0,48.63,-98.43,48.63,200,14.14,2.09,1012.64,31.82,3.7,-0.99,0.15
118,52.75,-98.43,0.98,-0.01,1,0,0,52.75,-98.43,52.75,200,14.14,2.09,989.87,31.46,3.68,-0.99,0.15
119,57.32,-98.43,1.35,0.13,0,0,0,57.32,-98.43,57.32,200,14.14,2.09,1041.83,32.28,3.73,-0.94,-0.34
120,62.55,-98.43,1.52,0.18,1,0,0,62.55,-98.43,62.55,200,14.14,2.09,1276.05,35.72,3.93,-0.99,-0.12
121,69.02,-98.43,0.62,-0.21,0,0,0,69.02,-98.43,69.02,200,14.14,2.09,1026.46,32.04,3.72,-0.51,0.86
122,19.94,-95.92,0.12,-0.9,0,0,0,19.94,-95.92,19.94,0,0,0,73.96,8.6,1.18,-0.92,-0.39
123,22.74,-95.92,0.12,-0.91,0,0,0,22.74,-95.92,22.74,938.57,30.64,3.63,71.51,8.46,1.16,-0.86,0.51
124,25.59,-95.92,0.1,-0.98,0,0,0,25.59,-95.92,25.59,3364.09,58,4.9,233.86,15.29,2.25,-0.69,-0.72
125,28.52,-95.92,0.15,-0.83,0,0,0,28.52,-95.92,28.52,3399.98,58.31,4.91,519.89,22.8,3.04,-0.31,-0.95
126,31.53,-95.92,0.21,-0.68,0,1,0,31.53,-95.92,31.53,2717.26,52.13,4.69,522.63,22.86,3.04,1,-0.08
127,34.64,-95.92,0.34,-0.47,1,0,0,34.64,-95.92,34.64,1066.04,32.65,3.75,650.18,25.5,3.26,0.8,-0.6
128,37.87,-95.92,0.32,-0.49,0,0,0,37.87,-95.92,37.87,200,14.14,2.09,867.11,29.45,3.55,0.81,-0.59
129,41.25,-95.92,0.35,-0.45,1,1,0,41.25,-95.92,41.25,200,14.14,2.09,1099.21,33.15,3.78,0.71,-0.7
130,44.82,-95.92,0.93,-0.03,0,0,0,44.82,-95.92,44.82,200,14.14,2.09,1167.76,34.17,3.84,-1,-0.07
131,48.63,-95.92,1.21,0.08,1,0,0,48.63,-95.92,48.63,200,14.14,2.09,1192.49,34.53,3.87,-0.97,0.25
132,52.75,-95.92,1.63,0.21,0,0,0,52.75,-95.92,52.75,200,14.14,2.09,1156.78,34.01,3.83,-0.99,0.16
133,57.32,-95.92,0.7,-0.16,0,0,0,57.32,-95.92,57.32,200,14.14,2.09,1185.41,34.43,3.86,-0.96,-0.27
134,62.55,-95.92,0.75,-0.12,0,0,0,62.55,-95.92,62.55,200,14.14,2.09,1404.14,37.47,4.03,-1,-0.07
135,69.02,-95.92,0.67,-0.17,0,0,0,69.02,-95.92,69.02,200,14.14,2.09,1069.64,32.71,3.76,0.74,0.67
136,22.74,-93.41,0.3,-0.53,0,0,0,22.74,-93.41,22.74,2912.86,53.97,4.76,138.36,11.76,1.74,-0.83,-0.55
137,25.59,-93.41,0.39,-0.4,0,0,0,25.59,-93.41,25.59,3400,58.31,4.91,410.38,20.26,2.8,-0.28,-0.96
138,28.52,-93.41,0.4,-0.4,0,0,0,28.52,-93.41,28.52,2823.26,53.13,4.73,331.09,18.2,2.59,0.86,0.51
139,31.53,-93.41,0.39,-0.41,0,0,0,31.53,-93.41,31.53,402,20.05,2.78,286.69,16.93,2.45,0.98,-0.18
140,34.64,-93.41,0.51,-0.29,0,0,0,34.64,-93.41,34.64,200,14.14,2.09,470.19,21.68,2.94,0.8,-0.61
141,37.87,-93.41,0.45,-0.35,0,0,0,37.87,-93.41,37.87,200,14.14,2.09,689.62,26.26,3.32,0.8,-0.6
142,41.25,-93.41,0.35,-0.46,0,0,0,41.25,-93.41,41.25,200,14.14,2.09,963.15,31.03,3.65,0.57,-0.82
143,44.82,-93.41,0.64,-0.2,1,0,0,44.82,-93.41,44.82,200,14.14,2.09,1287.61,35.88,3.94,0.57,-0.82
144,48.63,-93.41,0.89,-0.05,0,0,0,48.63,-93.41,48.63,200,14.14,2.09,1371.26,37.03,4,-0.97,0.25
145,52.75,-93.41,0.55,-0.26,0,0,0,52.75,-93.41,52.75,200,14.14,2.09,1323.36,36.38,3.97,-0.99,0.17
146,57.32,-93.41,0.71,-0.15,0,0,0,57.32,-93.41,57.32,200,14.14,2.09,1331.87,36.49,3.98,-0.98,-0.2
147,62.55,-93.41,0.67,-0.17,0,0,0,62.55,-93.41,62.55,200,14.14,2.09,1517.91,38.96,4.11,-0.88,-0.47
148,69.02,-93.41,0.69,-0.16,0,0,0,69.02,-93.41,69.02,200,14.14,2.09,996.28,31.56,3.69,0.73,0.69
149,19.94,-90.9,0.84,-0.08,0,0,0,19.94,-90.9,19.94,858.29,29.3,3.54,68.12,8.25,1.12,-0.99,0.14
150,22.74,-90.9,0.62,-0.2,0,0,0,22.74,-90.9,22.74,3382.75,58.16,4.91,308.63,17.57,2.52,-0.22,-0.98
151,25.59,-90.9,0.4,-0.39,0,0,0,25.59,-90.9,25.59,1804.63,42.48,4.28,244.96,15.65,2.29,0.98,0.2
152,28.52,-90.9,0.41,-0.39,0,0,0,28.52,-90.9,28.52,805.7,28.38,3.47,149.76,12.24,1.82,0.93,0.37
153,31.53,-90.9,0.52,-0.28,0,0,0,31.53,-90.9,31.53,120.69,10.99,1.61,70.8,8.41,1.15,0.6,-0.8
154,34.64,-90.9,0.57,-0.24,0,0,0,34.64,-90.9,34.64,200,14.14,2.09,291.37,17.07,2.46,0.79,-0.61
155,37.87,-90.9,0.53,-0.28,0,0,0,37.87,-90.9,37.87,200,14.14,2.09,532.29,23.07,3.06,0.6,-0.8
156,41.25,-90.9,0.72,-0.14,0,1,0,41.25,-90.9,41.25,200,14.14,2.09,845.88,29.08,3.52,0.59,-0.81
157,44.82,-90.9,0.4,-0.4,1,0,0,44.82,-90.9,44.82,200,14.14,2.09,1189.04,34.48,3.86,0.42,-0.91
158,48.63,-90.9,0.31,-0.52,0,0,0,48.63,-90.9,48.63,200,14.14,2.09,1550.01,39.37,4.13,-0.97,0.25
159,52.75,-90.9,0.48,-0.32,0,0,0,52.75,-90.9,52.75,200,14.14,2.09,1489.57,38.59,4.09,-0.98,0.19
160,57.32,-90.9,0.58,-0.24,0,0,0,57.32,-90.9,57.32,200,14.14,2.09,1480.2,38.47,4.08,-0.99,-0.15
161,62.55,-90.9,0.68,-0.17,0,0,0,62.55,-90.9,62.55,200,14.14,2.09,1521.63,39.01,4.11,0.43,0.9
162,69.02,-90.9,0.67,-0.17,0,0,0,69.02,-90.9,69.02,200,14.14,2.09,924.82,30.41,3.61,0.7,0.71
163,19.94,-88.39,0.79,-0.1,0,0,0,19.94,-88.39,19.94,2846.34,53.35,4.73,159.56,12.63,1.88,-0.77,-0.64
164,22.74,-88.39,0.45,-0.35,0,0,0,22.74,-88.39,22.74,1331.91,36.5,3.98,93.67,9.68,1.39,0.95,0.31
165,34.64,-88.39,0.84,-0.08,0,0,0,34.64,-88.39,34.64,200,14.14,2.09,113.78,10.67,1.56,0.78,-0.62
166,37.87,-88.39,0.69,-0.16,0,0,0,37.87,-88.39,37.87,200,14.14,2.09,417,20.42,2.82,0.65,-0.76
167,41.25,-88.39,0.43,-0.37,1,0,0,41.25,-88.39,41.25,200,14.14,2.09,743.97,27.28,3.39,0.37,-0.93
168,44.82,-88.39,0.43,-0.37,1,0,0,44.82,-88.39,44.82,200,14.14,2.09,1122.73,33.51,3.81,0.24,-0.97
169,48.63,-88.39,0.35,-0.46,0,0,0,48.63,-88.39,48.63,200,14.14,2.09,1520.02,38.99,4.11,0.42,-0.91
170,52.75,-88.39,0.45,-0.35,0,0,0,52.75,-88.39,52.75,200,14.14,2.09,1655.33,40.69,4.19,-0.98,0.2
171,57.32,-88.39,0.55,-0.26,0,0,0,57.32,-88.39,57.32,200,14.14,2.09,1629.71,40.37,4.18,-0.99,-0.1
172,62.55,-88.39,0.62,-0.21,0,0,0,62.55,-88.39,62.55,200,14.14,2.09,1468.47,38.32,4.07,0.4,0.92
173,69.02,-88.39,0.74,-0.13,0,0,0,69.02,-88.39,69.02,200,14.14,2.09,855.89,29.26,3.53,0.67,0.74
174,17.19,-85.88,1.31,0.12,0,0,0,17.19,-85.88,17.19,489.44,22.12,2.98,151.05,12.29,1.83,-1,-0.08
175,19.94,-85.88,0.94,-0.03,0,0,0,19.94,-85.88,19.94,1581.21,39.76,4.15,121.73,11.03,1.62,0.29,0.96
176,37.87,-85.88,0.53,-0.28,0,0,0,37.87,-85.88,37.87,200,14.14,2.09,323.69,17.99,2.57,0.13,-0.99
177,41.25,-85.88,0.53,-0.27,0,1,0,41.25,-85.88,41.25,200,14.14,2.09,698.27,26.42,3.33,0.06,-1
178,44.82,-85.88,0.39,-0.41,0,0,0,44.82,-85.88,44.82,200,14.14,2.09,1055.6,32.49,3.74,0.38,-0.92
179,48.63,-85.88,0.33,-0.48,0,0,0,48.63,-85.88,48.63,200,14.14,2.09,1455.61,38.15,4.06,0.28,-0.96
180,52.75,-85.88,0.43,-0.37,0,0,0,52.75,-85.88,52.75,200,14.14,2.09,1820.58,42.67,4.29,-0.98,0.21
181,57.32,-85.88,0.56,-0.25,0,0,0,57.32,-85.88,57.32,200,14.14,2.09,1779.94,42.19,4.27,-1,-0.06
182,62.55,-85.88,0.75,-0.13,0,0,0,62.55,-85.88,62.55,200,14.14,2.09,1420.05,37.68,4.04,0.36,0.93
183,69.02,-85.88,0.77,-0.11,0,0,0,69.02,-85.88,69.02,200,14.14,2.09,790.28,28.11,3.45,0.64,0.77
184,17.19,-83.37,0.67,-0.17,0,0,0,17.19,-83.37,17.19,1258.64,35.48,3.92,148.35,12.18,1.81,0.7,0.72
185,25.59,-83.37,0.45,-0.35,1,1,0,25.59,-83.37,25.59,0,0,0,0,0,0,0.95,0.3
186,37.87,-83.37,0.57,-0.25,0,0,0,37.87,-83.37,37.87,200,14.14,2.09,275.31,16.59,2.41,0.64,-0.77
187,41.25,-83.37,0.48,-0.32,1,1,0,41.25,-83.37,41.25,200,14.14,2.09,613.1,24.76,3.2,0.29,-0.96
188,44.82,-83.37,0.43,-0.37,0,0,0,44.82,-83.37,44.82,200,14.14,2.09,999.57,31.62,3.69,0.18,-0.98
189,48.63,-83.37,0.37,-0.43,0,0,0,48.63,-83.37,48.63,200,14.14,2.09,1418.11,37.66,4.04,0.13,-0.99
190,52.75,-83.37,0.45,-0.35,0,0,0,52.75,-83.37,52.75,200,14.14,2.09,1873.74,43.29,4.32,0.1,-1
191,57.32,-83.37,0.67,-0.17,0,0,0,57.32,-83.37,57.32,200,14.14,2.09,1930.55,43.94,4.35,-1,-0.02
192,62.55,-83.37,0.89,-0.05,0,0,0,62.55,-83.37,62.55,200,14.14,2.09,1376.97,37.11,4.01,0.31,0.95
193,69.02,-83.37,0.7,-0.16,0,0,0,69.02,-83.37,69.02,200,14.14,2.09,729.02,27,3.37,0.59,0.81
194,-69.02,-80.86,1.24,0.09,0,0,0,-69.02,-80.86,69.02,200,14.14,2.09,42.51,6.52,0.77,-0.97,-0.26
195,17.19,-80.86,0.4,-0.39,0,0,0,17.19,-80.86,17.19,623.67,24.97,3.22,67.69,8.23,1.11,0.98,-0.19
