region_id,centroid_x,centroid_y,Precipitation,Log10 Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,Sin Angle Shore,Cos Angle Shore
85,-41.25,-55.76,0.7,-0.16,0,1,0,-41.25,-55.76,41.25,200,14.14,2.09,105.82,10.29,1.49,1,0.04
86,1.3,-55.76,1.47,0.17,1,0,0,1.3,-55.76,1.3,200,14.14,2.09,833.07,28.86,3.51,0.03,1
87,6.53,-55.76,0.87,-0.06,1,0,0,6.53,-55.76,6.53,216.73,14.72,2.17,252.85,15.9,2.32,0.09,1
88,-41.25,-53.25,1.08,0.03,1,0,0,-41.25,-53.25,41.25,0,0,0,0,0,0,0.18,-0.98
89,-6.53,-53.25,2.42,0.38,1,0,0,-6.53,-53.25,6.53,200,14.14,2.09,1280.62,35.79,3.94,0.93,0.37
90,-1.3,-53.25,2.03,0.31,1,0,0,-1.3,-53.25,1.3,200,14.14,2.09,946.09,30.76,3.63,0.55,0.84
91,-9.16,-45.72,1.97,0.3,1,0,0,-9.16,-45.72,9.16,200,14.14,2.09,850.46,29.16,3.53,0.42,0.91
92,-6.53,-45.72,2.54,0.41,1,0,0,-6.53,-45.72,6.53,200,14.14,2.09,596.89,24.43,3.17,0.59,0.81
93,-22.74,-40.7,1.17,0.07,1,0,0,-22.74,-40.7,22.74,200,14.14,2.09,352.27,18.77,2.65,0.63,-0.78
94,11.81,-15.6,1.32,0.12,1,0,0,11.81,-15.6,11.81,200,14.14,2.09,291.49,17.07,2.46,-0.63,0.77
95,6.53,-8.07,1.98,0.3,1,0,0,6.53,-8.07,6.53,555.26,23.56,3.1,540.73,23.25,3.08,-0.09,-1
96,28.52,-8.07,0.13,-0.87,0,1,0,28.52,-8.07,28.52,272.49,16.51,2.4,97.16,9.86,1.42,-0.98,0.21
97,31.53,-8.07,0.1,-1.01,1,0,0,31.53,-8.07,31.53,0,0,0,0,0,0,-0.44,0.9
98,37.87,-8.07,0.26,-0.58,1,0,0,37.87,-8.07,37.87,0,0,0,0,0,0,-0.99,0.12
99,57.32,-8.07,1.24,0.09,1,0,0,57.32,-8.07,57.32,0,0,0,0,0,0,-0.91,0.42
100,28.52,-5.56,0.12,-0.93,1,1,0,28.52,-5.56,28.52,570.73,23.89,3.13,240.97,15.52,2.28,-0.18,0.98
101,31.53,-5.56,0.1,-1.02,1,0,0,31.53,-5.56,31.53,0,0,0,0,0,0,-0.46,0.89
102,34.64,-5.56,0.13,-0.89,0,1,0,34.64,-5.56,34.64,0,0,0,0,0,0,0.72,-0.69
103,37.87,-5.56,0.59,-0.23,0,1,0,37.87,-5.56,37.87,200,14.14,2.09,213.38,14.61,2.16,-1,-0.04
104,28.52,-3.05,0.1,-0.99,1,0,0,28.52,-3.05,28.52,865.1,29.41,3.54,371.77,19.28,2.7,-0.76,0.65
105,34.64,-3.05,0.16,-0.79,1,1,0,34.64,-3.05,34.64,0,0,0,0,0,0,-0.01,-1
106,37.87,-3.05,0.27,-0.57,1,1,0,37.87,-3.05,37.87,497.07,22.29,2.99,160.01,12.65,1.88,0.59,-0.81
107,41.25,-3.05,0.59,-0.23,1,0,0,41.25,-3.05,41.25,246.41,15.7,2.3,0,0,0,-0.12,0.99
108,34.64,-0.54,0.17,-0.76,1,0,0,34.64,-0.54,34.64,0,0,0,0,0,0,0.68,-0.73
109,37.87,-0.54,0.26,-0.58,1,1,0,37.87,-0.54,37.87,519.88,22.8,3.04,135.65,11.65,1.72,0.99,-0.16
110,41.25,-0.54,0.62,-0.21,0,1,0,41.25,-0.54,41.25,617.78,24.86,3.21,125.92,11.22,1.65,-0.91,0.41
