region_id,centroid_x,centroid_y,Precipitation,Log10 Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,Sin Angle Shore,Cos Angle Shore
179,52.75,-88.39,0.86,-0.07,0,0,0,52.75,-88.39,52.75,200,14.14,2.09,1655.33,40.69,4.19,-0.98,0.2
180,57.32,-88.39,0.76,-0.12,0,0,0,57.32,-88.39,57.32,200,14.14,2.09,1629.71,40.37,4.18,-0.99,-0.1
181,62.55,-88.39,0.74,-0.13,0,0,0,62.55,-88.39,62.55,200,14.14,2.09,1468.47,38.32,4.07,0.4,0.92
182,69.02,-88.39,0.55,-0.26,0,0,0,69.02,-88.39,69.02,200,14.14,2.09,855.89,29.26,3.53,0.67,0.74
183,17.19,-85.88,0.67,-0.17,0,0,0,17.19,-85.88,17.19,489.44,22.12,2.98,151.05,12.29,1.83,-1,-0.08
184,19.94,-85.88,0.64,-0.19,0,0,0,19.94,-85.88,19.94,1581.21,39.76,4.15,121.73,11.03,1.62,0.29,0.96
185,37.87,-85.88,1.42,0.15,0,0,0,37.87,-85.88,37.87,200,14.14,2.09,323.69,17.99,2.57,0.13,-0.99
186,41.25,-85.88,1.21,0.08,0,0,0,41.25,-85.88,41.25,200,14.14,2.09,698.27,26.42,3.33,0.06,-1
187,44.82,-85.88,1.03,0.01,0,0,0,44.82,-85.88,44.82,200,14.14,2.09,1055.6,32.49,3.74,0.38,-0.92
188,48.63,-85.88,0.93,-0.03,0,0,0,48.63,-85.88,48.63,200,14.14,2.09,1455.61,38.15,4.06,0.28,-0.96
189,52.75,-85.88,0.86,-0.06,0,0,0,52.75,-85.88,52.75,200,14.14,2.09,1820.58,42.67,4.29,-0.98,0.21
190,57.32,-85.88,0.8,-0.1,0,0,0,57.32,-85.88,57.32,200,14.14,2.09,1779.94,42.19,4.27,-1,-0.06
191,62.55,-85.88,0.75,-0.13,0,0,0,62.55,-85.88,62.55,200,14.14,2.09,1420.05,37.68,4.04,0.36,0.93
192,69.02,-85.88,0.6,-0.22,0,0,0,69.02,-85.88,69.02,200,14.14,2.09,790.28,28.11,3.45,0.64,0.77
193,11.81,-83.37,0.61,-0.21,1,0,0,11.81,-83.37,11.81,0,0,0,0,0,0,0.27,-0.96
194,14.48,-83.37,0.6,-0.22,1,0,0,14.48,-83.37,14.48,333.2,18.25,2.6,0,0,0,0.67,-0.74
195,17.19,-83.37,0.53,-0.28,0,0,0,17.19,-83.37,17.19,1258.64,35.48,3.92,148.35,12.18,1.81,0.7,0.72
196,31.53,-83.37,1.11,0.04,1,0,0,31.53,-83.37,31.53,0,0,0,0,0,0,0.58,-0.81
197,37.87,-83.37,1.42,0.15,0,0,0,37.87,-83.37,37.87,200,14.14,2.09,275.31,16.59,2.41,0.64,-0.77
198,41.25,-83.37,1.22,0.09,0,0,0,41.25,-83.37,41.25,200,14.14,2.09,613.1,24.76,3.2,0.29,-0.96
199,44.82,-83.37,0.99,-0.01,0,0,0,44.82,-83.37,44.82,200,14.14,2.09,999.57,31.62,3.69,0.18,-0.98
200,48.63,-83.37,0.93,-0.03,0,0,0,48.63,-83.37,48.63,200,14.14,2.09,1418.11,37.66,4.04,0.13,-0.99
201,52.75,-83.37,0.84,-0.08,0,0,0,52.75,-83.37,52.75,200,14.14,2.09,1873.74,43.29,4.32,0.1,-1
202,57.32,-83.37,0.81,-0.09,0,0,0,57.32,-83.37,57.32,200,14.14,2.09,1930.55,43.94,4.35,-1,-0.02
203,62.55,-83.37,0.75,-0.13,0,0,0,62.55,-83.37,62.55,200,14.14,2.09,1376.97,37.11,4.01,0.31,0.95
204,69.02,-83.37,0.53,-0.28,0,0,0,69.02,-83.37,69.02,200,14.14,2.09,729.02,27,3.37,0.59,0.81
205,-69.02,-80.86,0.71,-0.15,0,0,0,-69.02,-80.86,69.02,200,14.14,2.09,42.51,6.52,0.77,-0.97,-0.26
206,17.19,-80.86,0.48,-0.32,0,0,0,17.19,-80.86,17.19,623.67,24.97,3.22,67.69,8.23,1.11,0.98,-0.19
207,37.87,-80.86,1.27,0.1,0,0,0,37.87,-80.86,37.87,200,14.14,2.09,217.36,14.74,2.18,0.19,-0.98
208,41.25,-80.86,1.22,0.09,0,0,0,41.25,-80.86,41.25,200,14.14,2.09,590.81,24.31,3.16,-0.08,-1
209,44.82,-80.86,1.07,0.03,0,0,0,44.82,-80.86,44.82,200,14.14,2.09,986.78,31.41,3.68,-0.05,-1
210,48.63,-80.86,1,0,0,0,0,48.63,-80.86,48.63,200,14.14,2.09,1409.71,37.55,4.03,-0.04,-1
211,52.75,-80.86,0.87,-0.06,0,0,0,52.75,-80.86,52.75,200,14.14,2.09,1764.54,42.01,4.26,0.74,-0.67
212,57.32,-80.86,0.84,-0.08,0,0,0,57.32,-80.86,57.32,200,14.14,2.09,1907.71,43.68,4.33,0.19,0.98
213,62.55,-80.86,0.74,-0.13,0,0,0,62.55,-80.86,62.55,200,14.14,2.09,1339.81,36.6,3.98,0.26,0.96
214,69.02,-80.86,0.55,-0.26,0,0,0,69.02,-80.86,69.02,200,14.14,2.09,673.41,25.95,3.29,0.52,0.85
215,-69.02,-78.35,0.73,-0.14,0,0,0,-69.02,-78.35,69.02,371.26,19.27,2.7,104.19,10.21,1.48,-0.22,0.98
216,19.94,-78.35,0.42,-0.38,1,0,0,19.94,-78.35,19.94,0,0,0,0,0,0,0.71,0.7
217,34.64,-78.35,1.12,0.05,0,0,0,34.64,-78.35,34.64,200,14.14,2.09,78.32,8.85,1.23,-0.09,-1
218,37.87,-78.35,1.23,0.09,0,0,0,37.87,-78.35,37.87,200,14.14,2.09,234.01,15.3,2.25,-0.41,-0.91
219,41.25,-78.35,1.13,0.05,0,0,0,41.25,-78.35,41.25,200,14.14,2.09,597.49,24.44,3.18,-0.16,-0.99
220,44.82,-78.35,1.09,0.04,0,0,0,44.82,-78.35,44.82,200,14.14,2.09,991.24,31.48,3.68,-0.1,-1
221,48.63,-78.35,1.01,0,0,0,0,48.63,-78.35,48.63,200,14.14,2.09,1337.75,36.58,3.98,0.81,-0.58
222,52.75,-78.35,0.93,-0.03,0,0,0,52.75,-78.35,52.75,200,14.14,2.09,1645.77,40.57,4.19,0.66,-0.75
223,57.32,-78.35,0.87,-0.06,0,0,0,57.32,-78.35,57.32,200,14.14,2.09,1806.97,42.51,4.28,0.9,0.43
224,62.55,-78.35,0.78,-0.11,0,0,0,62.55,-78.35,62.55,200,14.14,2.09,1309.15,36.18,3.96,0.21,0.98
225,69.02,-78.35,0.61,-0.22,0,0,0,69.02,-78.35,69.02,200,14.14,2.09,625.07,25,3.22,0.44,0.9
226,-69.02,-75.84,0.73,-0.14,0,0,0,-69.02,-75.84,69.02,547.62,23.4,3.09,160.84,12.68,1.88,-0.79,0.61
227,-6.53,-75.84,2.59,0.41,1,0,0,-6.53,-75.84,6.53,0,0,0,0,0,0,-1,-0.07
228,14.48,-75.84,0.44,-0.36,1,0,0,14.48,-75.84,14.48,0,0,0,0,0,0,0.88,-0.48
229,34.64,-75.84,1.1,0.04,0,0,0,34.64,-75.84,34.64,200,14.14,2.09,152.68,12.36,1.84,0.85,-0.52
230,37.87,-75.84,1.01,0,0,0,0,37.87,-75.84,37.87,200,14.14,2.09,382.71,19.56,2.73,-0.84,-0.54
231,41.25,-75.84,1.05,0.02,0,0,0,41.25,-75.84,41.25,200,14.14,2.09,666.67,25.82,3.28,-0.48,-0.88
232,44.82,-75.84,1.19,0.08,0,0,0,44.82,-75.84,44.82,200,14.14,2.09,952.32,30.86,3.64,0.85,-0.53
233,48.63,-75.84,1.07,0.03,0,0,0,48.63,-75.84,48.63,200,14.14,2.09,1194.17,34.56,3.87,0.74,-0.68
234,52.75,-75.84,0.98,-0.01,0,0,0,52.75,-75.84,52.75,200,14.14,2.09,1530.67,39.12,4.11,0.68,-0.74
235,57.32,-75.84,0.9,-0.04,0,0,0,57.32,-75.84,57.32,200,14.14,2.09,1670.6,40.87,4.2,0.9,0.43
236,62.55,-75.84,0.75,-0.13,0,0,0,62.55,-75.84,62.55,200,14.14,2.09,1285.49,35.85,3.94,0.16,0.99
237,69.02,-75.84,0.59,-0.23,0,0,0,69.02,-75.84,69.02,200,14.14,2.09,585.9,24.21,3.16,0.34,0.94
238,-69.02,-73.33,0.76,-0.12,0,0,0,-69.02,-73.33,69.02,354.65,18.83,2.66,248.31,15.76,2.31,-0.93,0.37
239,-3.91,-73.33,3.14,0.5,0,1,0,-3.91,-73.33,3.91,0,0,0,0,0,0,-0.9,0.43
240,17.19,-73.33,0.3,-0.53,1,0,0,17.19,-73.33,17.19,0,0,0,0,0,0,1,-0.02
241,19.94,-73.33,0.22,-0.66,0,1,0,19.94,-73.33,19.94,0,0,0,0,0,0,0.95,0.32
242,34.64,-73.33,1.52,0.18,0,0,0,34.64,-73.33,34.64,200,14.14,2.09,82.24,9.07,1.27,-0.11,-0.99
243,37.87,-73.33,1.17,0.07,0,0,0,37.87,-73.33,37.87,200,14.14,2.09,372.71,19.31,2.71,0.47,-0.88
244,41.25,-73.33,1,0,0,0,0,41.25,-73.33,41.25,200,14.14,2.09,570.79,23.89,3.13,0.9,-0.44
245,44.82,-73.33,1.09,0.04,0,0,0,44.82,-73.33,44.82,200,14.14,2.09,784.1,28,3.45,0.85,-0.52
246,48.63,-73.33,1.2,0.08,0,0,0,48.63,-73.33,48.63,200,14.14,2.09,1067.69,32.68,3.75,0.63,-0.78
247,52.75,-73.33,1.13,0.05,0,0,0,52.75,-73.33,52.75,200,14.14,2.09,1424.14,37.74,4.04,0.58,-0.81
248,57.32,-73.33,0.96,-0.02,0,0,0,57.32,-73.33,57.32,200,14.14,2.09,1534.28,39.17,4.12,0.9,0.43
249,62.55,-73.33,0.77,-0.11,0,0,0,62.55,-73.33,62.55,200,14.14,2.09,1269.27,35.63,3.93,0.1,1
250,69.02,-73.33,0.57,-0.24,0,0,0,69.02,-73.33,69.02,200,14.14,2.09,557.91,23.62,3.11,0.22,0.98
251,-69.02,-70.82,0.73,-0.14,0,0,0,-69.02,-70.82,69.02,897.64,29.96,3.58,331.32,18.2,2.59,-0.8,0.61
252,-48.63,-70.82,2.31,0.36,0,0,1,-48.63,-70.82,48.63,0,0,0,0,0,0,-0.98,0.18
253,-44.82,-70.82,1.63,0.21,1,0,0,-44.82,-70.82,44.82,0,0,0,0,0,0,-0.94,0.34
254,-6.53,-70.82,1.98,0.3,0,0,0,-6.53,-70.82,6.53,1348.54,36.72,3.99,111.35,10.55,1.54,-0.72,-0.69
255,-1.3,-70.82,3.91,0.59,0,0,0,-1.3,-70.82,1.3,710.83,26.66,3.35,81.86,9.05,1.27,-0.99,0.12
256,1.3,-70.82,3.63,0.56,1,0,0,1.3,-70.82,1.3,0,0,0,0,0,0,-0.64,0.77
257,37.87,-70.82,1.52,0.18,0,0,0,37.87,-70.82,37.87,938.55,30.64,3.63,300.05,17.32,2.49,1,0.02
258,41.25,-70.82,1.23,0.09,0,0,0,41.25,-70.82,41.25,257.91,16.06,2.34,394.54,19.86,2.76,0.75,-0.66
259,44.82,-70.82,1.14,0.06,0,0,0,44.82,-70.82,44.82,200,14.14,2.09,625.88,25.02,3.22,0.73,-0.68
260,48.63,-70.82,1.32,0.12,0,0,0,48.63,-70.82,48.63,200,14.14,2.09,953.22,30.87,3.64,0.65,-0.76
261,52.75,-70.82,1.31,0.12,0,0,0,52.75,-70.82,52.75,200,14.14,2.09,1335.48,36.54,3.98,0.46,-0.89
262,57.32,-70.82,1.05,0.02,0,0,0,57.32,-70.82,57.32,200,14.14,2.09,1398.24,37.39,4.02,0.9,0.43
263,62.55,-70.82,0.81,-0.09,0,0,0,62.55,-70.82,62.55,200,14.14,2.09,1254.58,35.42,3.92,0.98,0.21
264,69.02,-70.82,0.57,-0.24,0,0,0,69.02,-70.82,69.02,200,14.14,2.09,542.88,23.3,3.08,0.08,1
265,-69.02,-68.31,1.14,0.06,0,0,0,-69.02,-68.31,69.02,826.23,28.74,3.5,257.96,16.06,2.34,1,-0.06
266,-57.32,-68.31,1.42,0.15,1,0,0,-57.32,-68.31,57.32,0,0,0,0,0,0,-0.39,0.92
267,-19.94,-68.31,0.64,-0.2,0,1,0,-19.94,-68.31,19.94,0,0,0,0,0,0,-1,-0.09
268,-17.19,-68.31,1.02,0.01,0,1,0,-17.19,-68.31,17.19,0,0,0,0,0,0,-0.97,-0.25
269,-9.16,-68.31,1.52,0.18,0,0,0,-9.16,-68.31,9.16,1825.96,42.73,4.29,179.87,13.41,1.99,-0.75,-0.66
270,-6.53,-68.31,1.88,0.27,0,0,0,-6.53,-68.31,6.53,931.17,30.52,3.62,310.41,17.62,2.53,-0.79,-0.61
271,-3.91,-68.31,2.84,0.45,1,0,0,-3.91,-68.31,3.91,400,20,2.78,250.88,15.84,2.32,-0.99,-0.14
272,-1.3,-68.31,3.62,0.56,0,0,0,-1.3,-68.31,1.3,811.53,28.49,3.48,269.95,16.43,2.39,-0.51,0.86
273,1.3,-68.31,3.85,0.59,0,0,0,1.3,-68.31,1.3,715.93,26.76,3.36,148.01,12.17,1.81,-0.93,0.36
274,6.53,-68.31,1.04,0.02,0,1,0,6.53,-68.31,6.53,213.39,14.61,2.16,0,0,0,-0.95,-0.32
275,17.19,-68.31,0.21,-0.67,1,1,0,17.19,-68.31,17.19,0,0,0,0,0,0,-0.55,0.84
276,37.87,-68.31,1.53,0.18,1,0,0,37.87,-68.31,37.87,988.01,31.43,3.68,79.74,8.93,1.25,1,0
277,41.25,-68.31,1.36,0.13,0,0,0,41.25,-68.31,41.25,817.37,28.59,3.49,224.9,15,2.21,0.73,-0.68
278,44.82,-68.31,1.26,0.1,0,0,0,44.82,-68.31,44.82,200,14.14,2.09,502.11,22.41,3,0.49,-0.87
279,48.63,-68.31,1.37,0.14,0,0,0,48.63,-68.31,48.63,200,14.14,2.09,847.92,29.12,3.52,0.48,-0.88
280,52.75,-68.31,1.35,0.13,0,0,0,52.75,-68.31,52.75,200,14.14,2.09,1268.54,35.62,3.93,0.32,-0.95
281,57.32,-68.31,1.06,0.03,0,0,0,57.32,-68.31,57.32,200,14.14,2.09,1262.81,35.54,3.92,0.9,0.44
282,62.55,-68.31,0.8,-0.1,0,0,0,62.55,-68.31,62.55,200,14.14,2.09,1128.49,33.59,3.81,0.98,0.19
283,69.02,-68.31,0.54,-0.27,0,0,0,69.02,-68.31,69.02,200,14.14,2.09,539.87,23.24,3.07,-0.01,1
284,-69.02,-65.8,2.1,0.32,0,0,0,-69.02,-65.8,69.02,721.23,26.86,3.36,158.18,12.58,1.87,1,-0.05
285,-57.32,-65.8,1.28,0.11,1,0,0,-57.32,-65.8,57.32,0,0,0,0,0,0,-0.35,0.94
286,-28.52,-65.8,0.51,-0.29,1,0,0,-28.52,-65.8,28.52,0,0,0,0,0,0,-0.98,0.2
287,-25.59,-65.8,0.54,-0.27,0,1,0,-25.59,-65.8,25.59,0,0,0,0,0,0,-0.99,0.15
288,-19.94,-65.8,1.06,0.03,0,1,0,-19.94,-65.8,19.94,0,0,0,0,0,0,-1,0.07
289,-14.48,-65.8,1.46,0.16,0,0,0,-14.48,-65.8,14.48,2037.47,45.14,4.4,114.43,10.7,1.57,-0.7,-0.71
290,-11.81,-65.8,1.42,0.15,0,0,0,-11.81,-65.8,11.81,1694.05,41.16,4.22,302.42,17.39,2.5,-0.99,-0.16
291,-9.16,-65.8,1.48,0.17,0,0,0,-9.16,-65.8,9.16,586.98,24.23,3.16,427.58,20.68,2.84,-0.96,-0.28
292,-6.53,-65.8,1.92,0.28,1,0,0,-6.53,-65.8,6.53,400,20,2.78,556.54,23.59,3.1,-0.94,-0.34
293,-3.91,-65.8,2.65,0.42,0,0,0,-3.91,-65.8,3.91,400,20,2.78,528.06,22.98,3.05,-1,-0.07
294,-1.3,-65.8,3.17,0.5,0,0,0,-1.3,-65.8,1.3,200,14.14,2.09,477.29,21.85,2.95,-0.87,0.49
295,1.3,-65.8,2.05,0.31,0,0,0,1.3,-65.8,1.3,479.7,21.9,2.96,411.79,20.29,2.81,-0.74,0.67
296,3.91,-65.8,1.76,0.24,0,0,0,3.91,-65.8,3.91,361.37,19.01,2.68,305.65,17.48,2.51,-1,-0.04
297,6.53,-65.8,0.8,-0.1,0,1,0,6.53,-65.8,6.53,470.69,21.7,2.94,252.54,15.89,2.32,0.11,0.99
298,14.48,-65.8,0.35,-0.46,1,0,0,14.48,-65.8,14.48,0,0,0,0,0,0,-0.37,0.93
299,41.25,-65.8,1.4,0.15,1,0,0,41.25,-65.8,41.25,923.31,30.39,3.61,0,0,0,0.74,0.67
300,44.82,-65.8,1.38,0.14,0,0,0,44.82,-65.8,44.82,310,17.61,2.52,385.57,19.64,2.74,0.52,-0.85
301,48.63,-65.8,1.31,0.12,0,0,0,48.63,-65.8,48.63,200,14.14,2.09,778.49,27.9,3.44,0.26,-0.97
302,52.75,-65.8,1.3,0.11,0,0,0,52.75,-65.8,52.75,200,14.14,2.09,1172.9,34.25,3.85,0.58,-0.82
303,57.32,-65.8,0.96,-0.02,0,0,0,57.32,-65.8,57.32,200,14.14,2.09,1128.44,33.59,3.81,0.89,0.46
304,62.55,-65.8,0.8,-0.1,0,0,0,62.55,-65.8,62.55,200,14.14,2.09,1001.09,31.64,3.69,1,-0.06
305,69.02,-65.8,0.58,-0.24,0,0,0,69.02,-65.8,69.02,200,14.14,2.09,547.53,23.4,3.09,-0.15,0.99
306,-69.02,-63.29,0.81,-0.09,0,0,0,-69.02,-63.29,69.02,353.29,18.8,2.65,58.37,7.64,0.99,1,-0.06
307,-62.55,-63.29,1.11,0.05,0,0,0,-62.55,-63.29,62.55,618.94,24.88,3.21,103.9,10.19,1.48,-0.85,0.52
308,-52.75,-63.29,0.83,-0.08,0,0,0,-52.75,-63.29,52.75,1205.71,34.72,3.88,96.92,9.84,1.42,-0.83,-0.55
309,-48.63,-63.29,0.58,-0.24,0,0,0,-48.63,-63.29,48.63,941.84,30.69,3.63,171.29,13.09,1.95,-0.97,0.25
310,-44.82,-63.29,0.57,-0.25,0,0,0,-44.82,-63.29,44.82,1104.31,33.23,3.79,106.43,10.32,1.5,-0.91,-0.42
311,-41.25,-63.29,0.67,-0.18,0,0,0,-41.25,-63.29,41.25,1380.39,37.15,4.01,103.64,10.18,1.48,-1,0.03
312,-37.87,-63.29,0.73,-0.14,0,0,0,-37.87,-63.29,37.87,1607.39,40.09,4.16,76.03,8.72,1.21,-0.28,0.96
313,-31.53,-63.29,0.79,-0.1,0,1,0,-31.53,-63.29,31.53,0,0,0,0,0,0,-0.91,0.42
314,-28.52,-63.29,0.7,-0.15,0,1,0,-28.52,-63.29,28.52,0,0,0,0,0,0,-0.91,0.42
315,-25.59,-63.29,0.67,-0.17,0,1,0,-25.59,-63.29,25.59,0,0,0,0,0,0,-0.97,0.25
316,-14.48,-63.29,1.34,0.13,0,0,0,-14.48,-63.29,14.48,3348.23,57.86,4.9,305.05,17.47,2.51,-0.09,-1
317,-11.81,-63.29,1.44,0.16,0,0,0,-11.81,-63.29,11.81,643.32,25.36,3.25,517.32,22.74,3.03,-0.68,-0.74
318,-9.16,-63.29,1.58,0.2,0,0,0,-9.16,-63.29,9.16,314,17.72,2.54,667.7,25.84,3.29,-0.86,-0.52
319,-6.53,-63.29,1.98,0.3,1,0,0,-6.53,-63.29,6.53,200,14.14,2.09,801.49,28.31,3.47,-0.86,-0.52
320,-3.91,-63.29,2.49,0.4,0,0,0,-3.91,-63.29,3.91,293.62,17.14,2.47,806.07,28.39,3.47,-1,-0.05
321,-1.3,-63.29,2.53,0.4,0,0,0,-1.3,-63.29,1.3,200,14.14,2.09,733.83,27.09,3.38,-0.95,0.32
322,1.3,-63.29,1.62,0.21,0,0,0,1.3,-63.29,1.3,200,14.14,2.09,646.34,25.42,3.25,-0.9,0.43
323,3.91,-63.29,1.35,0.13,0,0,0,3.91,-63.29,3.91,200,14.14,2.09,583.97,24.17,3.15,-1,-0.02
324,6.53,-63.29,0.68,-0.17,1,0,0,6.53,-63.29,6.53,200,14.14,2.09,354.03,18.82,2.66,-0.7,0.71
325,9.16,-63.29,0.48,-0.32,0,0,0,9.16,-63.29,9.16,200,14.14,2.09,202.5,14.23,2.11,0.94,0.35
326,11.81,-63.29,0.49,-0.31,0,0,0,11.81,-63.29,11.81,0,0,0,73.36,8.57,1.18,0.94,-0.33
327,14.48,-63.29,0.32,-0.49,1,0,0,14.48,-63.29,14.48,0,0,0,0,0,0,0.12,0.99
328,44.82,-63.29,1.43,0.15,0,0,0,44.82,-63.29,44.82,403.77,20.09,2.79,331.71,18.21,2.59,-0.02,-1
329,48.63,-63.29,1.36,0.13,0,0,0,48.63,-63.29,48.63,200,14.14,2.09,703.78,26.53,3.34,0.68,-0.74
330,52.75,-63.29,1.22,0.09,0,0,0,52.75,-63.29,52.75,200,14.14,2.09,1086.49,32.96,3.77,0.44,-0.9
331,57.32,-63.29,0.97,-0.01,0,0,0,57.32,-63.29,57.32,200,14.14,2.09,995.78,31.56,3.69,0.87,0.49
332,62.55,-63.29,0.89,-0.05,0,0,0,62.55,-63.29,62.55,200,14.14,2.09,872.88,29.54,3.55,0.99,-0.11
333,69.02,-63.29,0.55,-0.26,0,0,0,69.02,-63.29,69.02,200,14.14,2.09,568.88,23.85,3.13,-0.28,0.96
334,-69.02,-60.78,0.47,-0.33,0,0,1,-69.02,-60.78,69.02,0,0,0,0,0,0,1,0.05
335,-62.55,-60.78,0.84,-0.07,0,0,1,-62.55,-60.78,62.55,0,0,0,58.23,7.63,0.99,-0.18,0.98
336,-52.75,-60.78,0.87,-0.06,0,0,0,-52.75,-60.78,52.75,1120.78,33.48,3.8,62.89,7.93,1.05,0.31,0.95
337,-48.63,-60.78,0.69,-0.16,0,0,0,-48.63,-60.78,48.63,736.57,27.14,3.38,177.23,13.31,1.98,0.11,-0.99
338,-44.82,-60.78,0.51,-0.29,0,0,0,-44.82,-60.78,44.82,717.92,26.79,3.36,297.54,17.25,2.48,-0.99,-0.17
339,-41.25,-60.78,0.61,-0.22,0,0,0,-41.25,-60.78,41.25,703.62,26.53,3.34,313.44,17.7,2.54,-1,-0.01
340,-37.87,-60.78,0.74,-0.13,0,0,0,-37.87,-60.78,37.87,1092.59,33.05,3.78,253.09,15.91,2.32,-0.96,0.27
341,-34.64,-60.78,0.76,-0.12,0,0,0,-34.64,-60.78,34.64,2482.71,49.83,4.6,167.18,12.93,1.92,-0.96,0.27
342,-31.53,-60.78,0.63,-0.2,0,0,0,-31.53,-60.78,31.53,2460.44,49.6,4.59,169.86,13.03,1.94,-0.98,0.2
343,-28.52,-60.78,0.61,-0.21,0,0,0,-28.52,-60.78,28.52,2661.16,51.59,4.67,80.94,9,1.26,-0.91,0.42
344,-25.59,-60.78,0.61,-0.21,0,0,0,-25.59,-60.78,25.59,1480.29,38.47,4.08,86.63,9.31,1.32,-0.88,0.48
345,-22.74,-60.78,0.85,-0.07,0,0,0,-22.74,-60.78,22.74,1160.41,34.06,3.84,93.79,9.68,1.39,-0.82,-0.57
346,-19.94,-60.78,1.13,0.05,0,1,0,-19.94,-60.78,19.94,2275.2,47.7,4.51,84.81,9.21,1.3,-0.93,-0.36
347,-17.19,-60.78,1.26,0.1,0,0,0,-17.19,-60.78,17.19,2653.23,51.51,4.66,218.47,14.78,2.18,-0.85,-0.53
348,-14.48,-60.78,1.32,0.12,0,0,0,-14.48,-60.78,14.48,1499.59,38.72,4.09,423.79,20.59,2.83,-0.69,-0.72
349,-11.81,-60.78,1.53,0.19,0,0,0,-11.81,-60.78,11.81,375.06,19.37,2.71,670.79,25.9,3.29,-0.44,-0.9
350,-9.16,-60.78,1.7,0.23,0,0,0,-9.16,-60.78,9.16,200,14.14,2.09,914.39,30.24,3.6,-0.92,-0.38
351,-6.53,-60.78,2.08,0.32,0,0,0,-6.53,-60.78,6.53,200,14.14,2.09,1048.21,32.38,3.74,-0.92,-0.4
352,-3.91,-60.78,2.48,0.39,0,0,0,-3.91,-60.78,3.91,200,14.14,2.09,1084.28,32.93,3.77,-1,-0.04
353,-1.3,-60.78,2.19,0.34,0,0,0,-1.3,-60.78,1.3,200,14.14,2.09,1002.49,31.66,3.69,-0.97,0.23
354,1.3,-60.78,1.26,0.1,0,0,0,1.3,-60.78,1.3,200,14.14,2.09,905.66,30.09,3.59,0.39,0.92
355,3.91,-60.78,1.25,0.1,0,0,0,3.91,-60.78,3.91,200,14.14,2.09,648.83,25.47,3.26,0.55,0.84
356,6.53,-60.78,0.83,-0.08,0,0,0,6.53,-60.78,6.53,200,14.14,2.09,372.49,19.3,2.71,-0.23,0.97
357,9.16,-60.78,0.72,-0.14,0,0,0,9.16,-60.78,9.16,626.34,25.03,3.22,110.41,10.51,1.53,-0.77,0.64
358,44.82,-60.78,1.11,0.05,0,0,0,44.82,-60.78,44.82,1058.33,32.53,3.75,294.53,17.16,2.47,0.93,-0.37
359,48.63,-60.78,1.25,0.1,0,0,0,48.63,-60.78,48.63,200,14.14,2.09,597.4,24.44,3.18,0.46,-0.89
360,52.75,-60.78,1.18,0.07,0,0,0,52.75,-60.78,52.75,200,14.14,2.09,1026.32,32.04,3.72,0.27,-0.96
361,57.32,-60.78,0.99,0,0,0,0,57.32,-60.78,57.32,200,14.14,2.09,865.86,29.43,3.55,0.85,0.53
362,62.55,-60.78,0.81,-0.09,0,0,0,62.55,-60.78,62.55,200,14.14,2.09,745.42,27.3,3.4,0.99,-0.17
363,69.02,-60.78,0.43,-0.37,0,0,0,69.02,-60.78,69.02,200,14.14,2.09,571.14,23.9,3.13,0.79,0.62
364,-48.63,-58.27,0.69,-0.16,0,0,0,-48.63,-58.27,48.63,200,14.14,2.09,86.12,9.28,1.31,0.66,-0.75
365,-44.82,-58.27,0.58,-0.24,0,0,0,-44.82,-58.27,44.82,200,14.14,2.09,207.24,14.4,2.13,0.66,-0.75
366,-41.25,-58.27,0.61,-0.22,0,0,0,-41.25,-58.27,41.25,200,14.14,2.09,315.62,17.77,2.54,1,-0.01
367,-37.87,-58.27,0.63,-0.2,1,0,0,-37.87,-58.27,37.87,200,14.14,2.09,469.28,21.66,2.94,-0.99,0.13
368,-34.64,-58.27,0.56,-0.25,0,0,0,-34.64,-58.27,34.64,624.63,24.99,3.22,393.4,19.83,2.76,-1,0.1
369,-31.53,-58.27,0.45,-0.34,0,0,0,-31.53,-58.27,31.53,968.66,31.12,3.66,406.01,20.15,2.79,-1,0.07
370,-28.52,-58.27,0.6,-0.22,0,0,0,-28.52,-58.27,28.52,1216.46,34.88,3.89,320.88,17.91,2.56,-1,0.09
371,-25.59,-58.27,0.63,-0.2,0,0,0,-25.59,-58.27,25.59,1157.75,34.03,3.84,330.51,18.18,2.59,-0.99,0.12
372,-22.74,-58.27,0.83,-0.08,0,0,0,-22.74,-58.27,22.74,1436.25,37.9,4.05,338.46,18.4,2.61,-0.99,-0.17
373,-19.94,-58.27,1.14,0.06,0,0,0,-19.94,-58.27,19.94,1631.5,40.39,4.18,342.62,18.51,2.62,-1,-0.1
374,-17.19,-58.27,1.23,0.09,0,0,0,-17.19,-58.27,17.19,1477.61,38.44,4.08,466.44,21.6,2.93,-0.97,-0.25
375,-14.48,-58.27,1.35,0.13,0,0,0,-14.48,-58.27,14.48,1117.57,33.43,3.8,616.21,24.82,3.21,-0.73,-0.68
376,-11.81,-58.27,1.65,0.22,0,0,0,-11.81,-58.27,11.81,200,14.14,2.09,826.69,28.75,3.5,-0.68,-0.73
377,-9.16,-58.27,1.89,0.28,0,0,0,-9.16,-58.27,9.16,200,14.14,2.09,1062.03,32.59,3.75,-0.53,-0.85
