region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
250,31.53,27.07,1.0,0.0,0.0,656.53,25.62,61.60,7.85,0.86,0.50
251,34.64,27.07,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.99,-0.16
252,37.87,27.07,1.0,0.0,0.0,140.00,11.83,52.46,7.24,0.99,-0.13
253,41.25,27.07,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.44,-0.90
254,44.82,27.07,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.11,-0.99
255,19.94,29.58,1.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.57,0.82
256,25.59,29.58,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.37,-0.93
257,31.53,29.58,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.99,-0.13
258,37.87,29.58,1.0,0.0,0.0,0.00,0.00,0.00,0.00,1.00,0.01
259,41.25,29.58,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.96,0.28
260,11.81,32.09,0.0,1.0,0.0,200.00,14.14,107.04,10.35,-0.85,0.53
261,19.94,32.09,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.85,0.52
262,25.59,32.09,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.42,-0.91
263,28.52,32.09,1.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.78,-0.63
264,31.53,32.09,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.99,-0.14
265,34.64,32.09,1.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.59,0.80
266,37.87,32.09,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.19,-0.98
267,44.82,32.09,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.32,-0.95
268,19.94,34.60,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.69,0.72
269,25.59,34.60,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.01,-1.00
270,37.87,34.60,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.62,-0.78
271,34.64,37.11,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.43,0.90
272,37.87,37.11,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.67,-0.74
273,-9.16,39.62,1.0,0.0,0.0,1678.07,40.96,393.70,19.84,0.67,-0.74
274,19.94,39.62,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.13,0.99
275,25.59,39.62,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.61,0.79
276,31.53,39.62,1.0,0.0,0.0,0.00,0.00,0.00,0.00,1.00,-0.09
277,37.87,39.62,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.61,-0.79
278,-9.16,42.13,0.0,1.0,0.0,1085.72,32.95,216.44,14.71,0.98,0.19
279,-3.91,42.13,1.0,1.0,0.0,317.44,17.82,107.04,10.35,0.99,0.13
280,11.81,42.13,0.0,1.0,0.0,200.00,14.14,121.76,11.03,0.93,0.38
281,34.64,42.13,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.90,0.43
282,11.81,44.64,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.68,0.74
283,17.19,44.64,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.45,-0.89
284,-6.53,47.15,0.0,1.0,0.0,0.00,0.00,0.00,0.00,1.00,0.07
285,-3.91,47.15,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.70,-0.71
286,1.30,47.15,1.0,1.0,0.0,0.00,0.00,0.00,0.00,0.94,0.34
287,3.91,47.15,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.92,-0.40
288,9.16,47.15,0.0,1.0,0.0,0.00,0.00,0.00,0.00,1.00,-0.02
289,17.19,47.15,0.0,1.0,0.0,841.69,29.01,110.12,10.49,0.00,-1.00
290,6.53,49.66,0.0,1.0,0.0,0.00,0.00,0.00,0.00,1.00,0.05
291,11.81,49.66,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.51,-0.86
292,34.64,49.66,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.75,0.66
293,3.91,52.17,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.99,-0.17
294,6.53,52.17,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.01,-1.00
295,11.81,52.17,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.03,-1.00
296,31.53,52.17,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.95,-0.32
297,44.82,52.17,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,-1.00
298,48.63,52.17,1.0,0.0,0.0,466.70,21.60,142.30,11.93,0.98,0.19
299,31.53,54.68,0.0,1.0,0.0,52.00,7.21,66.45,8.15,0.83,0.55
