region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
130,-11.81,67.23,1.0,0.0,0.0,200.00,14.14,245.49,15.67,-0.77,0.63
131,-3.91,67.23,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.49,0.87
132,-6.53,69.74,1.0,0.0,0.0,200.00,14.14,100.60,10.03,0.05,1.00
133,-3.91,69.74,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.51,0.86
134,3.91,72.25,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.05,1.00
135,34.64,72.25,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.18,0.98
136,37.87,72.25,0.0,1.0,0.0,887.73,29.79,161.17,12.70,0.90,-0.43
137,44.82,74.76,1.0,1.0,0.0,200.00,14.14,567.87,23.83,-0.48,0.88
138,37.87,77.27,0.0,1.0,0.0,200.00,14.14,221.33,14.88,-0.58,-0.82
139,41.25,77.27,0.0,1.0,0.0,458.99,21.42,492.35,22.19,-0.43,-0.90
140,-17.19,79.78,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.65,-0.76
141,-14.48,82.29,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.94,-0.34
142,52.75,82.29,1.0,0.0,0.0,750.09,27.39,693.71,26.34,-0.99,0.15
143,17.19,87.31,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.77,-0.63
144,28.52,92.33,0.0,1.0,0.0,721.17,26.85,1041.71,32.28,-0.65,-0.76
145,25.59,97.35,0.0,1.0,0.0,695.64,26.37,989.76,31.46,-0.41,-0.91
146,28.52,99.86,0.0,1.0,0.0,563.64,23.74,1350.79,36.75,-0.09,-1.00
147,31.53,102.37,0.0,1.0,0.0,200.00,14.14,1540.51,39.25,0.96,-0.28
148,34.64,102.37,0.0,1.0,0.0,629.80,25.10,1670.61,40.87,0.89,-0.46
149,34.64,109.90,0.0,1.0,0.0,581.11,24.11,1114.75,33.39,1.00,-0.02
