region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
40,1.30,-65.80,1.0,0.0,0.0,200.00,14.14,206.74,14.38,0.97,0.25
41,14.48,-65.80,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.18,0.98
42,-57.32,-63.29,1.0,0.0,0.0,411.58,20.29,76.51,8.75,0.99,0.13
43,-48.63,-63.29,1.0,0.0,0.0,846.09,29.09,277.70,16.66,-0.85,0.53
44,-44.82,-63.29,1.0,0.0,0.0,1024.34,32.01,246.29,15.69,-0.72,0.70
45,14.48,-63.29,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,1.00
46,-69.02,-60.78,0.0,0.0,1.0,367.35,19.17,56.46,7.51,0.65,-0.76
47,-48.63,-60.78,1.0,0.0,0.0,200.00,14.14,378.57,19.46,0.88,-0.47
48,-28.52,-60.78,0.0,1.0,0.0,1005.29,31.71,90.80,9.53,-0.93,0.37
49,-3.91,-60.78,1.0,0.0,0.0,200.00,14.14,725.33,26.93,-0.49,0.87
50,3.91,-60.78,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.20,0.98
51,-41.25,-58.27,1.0,0.0,0.0,200.00,14.14,459.17,21.43,0.70,-0.71
52,-28.52,-58.27,0.0,1.0,0.0,296.76,17.23,331.53,18.21,-1.00,0.09
53,3.91,-55.76,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.90,0.43
54,-34.64,-50.74,0.0,1.0,0.0,200.00,14.14,892.86,29.88,0.72,-0.69
55,-44.82,-48.23,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.10,-1.00
56,-1.30,-43.21,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.75,0.66
57,-11.81,-40.70,1.0,0.0,0.0,200.00,14.14,211.69,14.55,-0.05,1.00
58,-9.16,-40.70,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.77,0.64
59,-31.53,-38.19,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.20,-0.98
60,52.75,-10.58,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.92,0.40
61,44.82,-8.07,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.88,0.48
62,48.63,-8.07,1.0,0.0,0.0,200.00,14.14,244.42,15.63,-0.93,0.37
63,52.75,-8.07,1.0,0.0,0.0,200.00,14.14,114.27,10.69,-0.76,0.65
64,22.74,-5.56,0.0,1.0,0.0,450.01,21.21,337.70,18.38,-0.98,0.18
65,25.59,-5.56,0.0,1.0,0.0,200.00,14.14,143.68,11.99,-0.86,0.51
66,34.64,-5.56,0.0,1.0,0.0,200.00,14.14,344.09,18.55,0.73,-0.68
67,44.82,-5.56,1.0,0.0,0.0,200.00,14.14,118.05,10.87,0.95,-0.31
68,37.87,-3.05,0.0,1.0,0.0,489.43,22.12,70.17,8.38,0.06,1.00
69,41.25,-3.05,1.0,1.0,0.0,20.55,4.53,83.69,9.15,0.00,-1.00
70,44.82,-3.05,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.13,-0.99
71,34.64,-0.54,1.0,1.0,0.0,368.42,19.19,56.69,7.53,0.98,-0.18
72,37.87,-0.54,1.0,1.0,0.0,573.49,23.95,139.46,11.81,0.97,-0.24
73,44.82,-0.54,1.0,1.0,0.0,200.00,14.14,132.09,11.49,0.78,0.63
74,57.32,-0.54,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.82,0.57
75,19.94,1.97,0.0,1.0,0.0,200.00,14.14,918.83,30.31,0.02,1.00
76,34.64,1.97,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.86,-0.51
77,37.87,1.97,1.0,1.0,0.0,435.56,20.87,92.50,9.62,-0.93,-0.37
78,41.25,1.97,1.0,1.0,0.0,200.00,14.14,202.40,14.23,0.41,-0.91
79,44.82,1.97,1.0,0.0,0.0,200.00,14.14,84.75,9.21,-0.18,0.98
80,48.63,1.97,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.90,0.44
81,52.75,1.97,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.34,-0.94
82,37.87,4.48,1.0,1.0,0.0,0.00,0.00,0.00,0.00,0.97,0.24
83,41.25,4.48,1.0,1.0,0.0,351.66,18.75,189.38,13.76,-0.25,-0.97
84,44.82,4.48,1.0,1.0,0.0,200.00,14.14,90.92,9.54,0.23,0.97
85,69.02,4.48,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.12,-0.99
86,-1.30,6.99,1.0,0.0,0.0,0.00,0.00,121.52,11.02,-0.90,0.45
87,41.25,6.99,1.0,0.0,0.0,1034.37,32.16,193.02,13.89,0.40,-0.92
88,44.82,6.99,1.0,0.0,0.0,200.00,14.14,196.18,14.01,-0.89,0.46
89,3.91,9.50,1.0,0.0,0.0,200.00,14.14,653.10,25.56,-0.59,-0.80
90,41.25,9.50,1.0,0.0,0.0,585.48,24.20,111.19,10.54,0.41,-0.91
91,44.82,9.50,1.0,0.0,0.0,298.81,17.29,296.84,17.23,-0.72,0.70
92,48.63,9.50,1.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.99,-0.11
93,37.87,12.01,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.87,-0.49
94,41.25,12.01,1.0,0.0,0.0,617.26,24.84,92.02,9.59,0.99,-0.10
95,44.82,12.01,1.0,0.0,0.0,490.17,22.14,183.07,13.53,0.68,-0.73
96,48.63,12.01,1.0,0.0,0.0,200.00,14.14,175.73,13.26,-1.00,0.06
97,37.87,14.52,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.97,-0.24
98,41.25,14.52,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.75,-0.66
99,48.63,14.52,1.0,0.0,0.0,200.00,14.14,359.95,18.97,-1.00,0.05
100,34.64,17.03,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.95,-0.31
101,37.87,17.03,1.0,0.0,0.0,1019.84,31.93,116.57,10.80,-0.74,-0.67
102,41.25,17.03,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.01,1.00
103,34.64,19.54,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.60,-0.80
104,37.87,19.54,1.0,0.0,0.0,1022.99,31.98,166.24,12.89,0.75,-0.66
105,41.25,19.54,1.0,0.0,0.0,211.80,14.55,125.48,11.20,0.83,0.55
106,48.63,19.54,1.0,0.0,0.0,200.00,14.14,419.92,20.49,0.03,-1.00
107,34.64,22.05,0.0,1.0,0.0,0.00,0.00,58.12,7.62,-0.06,1.00
108,37.87,22.05,1.0,0.0,0.0,396.16,19.90,109.69,10.47,-0.09,-1.00
109,48.63,22.05,1.0,0.0,0.0,200.00,14.14,332.15,18.23,0.99,0.14
110,34.64,24.56,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.24,-0.97
111,37.87,24.56,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.31,0.95
112,48.63,24.56,1.0,0.0,0.0,200.00,14.14,151.00,12.29,0.96,0.26
113,31.53,29.58,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.07,-1.00
114,34.64,29.58,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.22,-0.98
115,37.87,29.58,1.0,0.0,0.0,849.57,29.15,130.42,11.42,0.20,0.98
116,34.64,32.09,1.0,1.0,0.0,0.00,0.00,0.00,0.00,0.08,-1.00
117,41.25,34.60,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.08,1.00
118,48.63,34.60,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.03,-1.00
119,-28.52,37.11,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.99,0.13
120,-25.59,37.11,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.00,-1.00
121,6.53,37.11,1.0,0.0,0.0,937.65,30.62,428.84,20.71,1.00,-0.08
122,37.87,37.11,1.0,0.0,0.0,219.75,14.82,142.02,11.92,-0.14,0.99
123,11.81,39.62,1.0,0.0,0.0,582.41,24.13,639.41,25.29,0.24,-0.97
124,31.53,39.62,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.54,-0.84
125,37.87,39.62,0.0,1.0,0.0,153.90,12.41,81.38,9.02,0.35,-0.94
126,41.25,39.62,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.10,0.99
127,6.53,44.64,1.0,1.0,0.0,0.00,0.00,0.00,0.00,0.69,-0.73
128,22.74,47.15,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.78,0.63
129,52.75,47.15,1.0,0.0,0.0,200.00,14.14,508.61,22.55,-0.22,-0.98
130,3.91,49.66,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.98,-0.20
131,31.53,49.66,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.18,-0.98
132,37.87,49.66,0.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.58,0.81
133,52.75,49.66,1.0,0.0,0.0,778.05,27.89,572.72,23.93,-0.52,-0.85
134,62.55,49.66,1.0,0.0,0.0,588.03,24.25,1585.82,39.82,-0.42,-0.91
135,34.64,52.17,0.0,1.0,0.0,0.00,0.00,0.00,0.00,0.07,-1.00
136,48.63,54.68,1.0,0.0,0.0,200.00,14.14,245.78,15.68,0.02,-1.00
137,41.25,59.70,0.0,1.0,0.0,200.00,14.14,69.09,8.31,-0.93,0.37
138,44.82,59.70,1.0,1.0,0.0,0.00,0.00,0.00,0.00,-0.13,-0.99
139,52.75,59.70,1.0,0.0,0.0,200.00,14.14,731.70,27.05,-0.31,-0.95
140,37.87,62.21,0.0,1.0,0.0,200.00,14.14,204.53,14.30,-0.94,0.35
141,14.48,69.74,1.0,0.0,0.0,653.19,25.56,137.08,11.71,-0.49,-0.87
142,52.75,69.74,1.0,0.0,0.0,200.00,14.14,1081.05,32.88,-0.58,-0.82
143,1.30,72.25,1.0,0.0,0.0,149.78,12.24,82.68,9.09,-1.00,-0.03
144,44.82,74.76,0.0,1.0,0.0,600.48,24.50,1018.51,31.91,-1.00,0.05
145,48.63,77.27,1.0,1.0,0.0,200.00,14.14,1259.65,35.49,-0.96,-0.27
146,52.75,77.27,1.0,0.0,0.0,436.16,20.88,1450.03,38.08,-0.84,-0.54
147,62.55,77.27,1.0,0.0,0.0,200.00,14.14,2024.34,44.99,0.19,0.98
148,41.25,79.78,0.0,1.0,0.0,1138.37,33.74,1486.94,38.56,-0.96,0.27
149,-62.55,84.80,0.0,0.0,1.0,0.00,0.00,0.00,0.00,-0.92,0.40
150,11.81,84.80,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.66,-0.75
151,14.48,84.80,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.94,-0.34
152,41.25,84.80,0.0,1.0,0.0,2689.01,51.86,1791.11,42.32,0.27,-0.96
153,44.82,84.80,0.0,1.0,0.0,3304.64,57.49,1807.24,42.51,-0.99,0.12
154,57.32,84.80,1.0,0.0,0.0,511.42,22.61,2127.61,46.13,-0.85,-0.53
155,17.19,87.31,1.0,0.0,0.0,200.00,14.14,107.15,10.35,0.78,-0.63
156,17.19,89.82,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.97,-0.24
157,19.94,92.33,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.53,-0.85
158,28.52,92.33,1.0,0.0,0.0,4956.32,70.40,465.96,21.59,-0.25,-0.97
159,17.19,94.84,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.78,-0.62
160,19.94,94.84,1.0,0.0,0.0,0.00,0.00,90.63,9.52,0.51,-0.86
161,22.74,94.84,1.0,0.0,0.0,1819.40,42.65,311.94,17.66,-0.50,-0.87
162,28.52,94.84,1.0,0.0,0.0,3185.98,56.44,596.89,24.43,-0.54,-0.84
163,22.74,97.35,1.0,0.0,0.0,665.60,25.80,388.75,19.72,-0.49,-0.87
164,17.19,99.86,1.0,0.0,0.0,200.00,14.14,335.01,18.30,-0.97,-0.25
165,22.74,99.86,1.0,0.0,0.0,200.00,14.14,589.43,24.28,0.87,0.49
166,41.25,99.86,0.0,1.0,0.0,1522.22,39.02,1880.61,43.37,-0.43,-0.90
167,52.75,99.86,1.0,0.0,0.0,200.00,14.14,2245.24,47.38,1.00,-0.02
168,6.53,102.37,1.0,0.0,0.0,200.00,14.14,159.77,12.64,-0.72,-0.69
169,9.16,102.37,1.0,0.0,0.0,200.00,14.14,353.86,18.81,-0.79,-0.61
170,14.48,102.37,1.0,0.0,0.0,200.00,14.14,574.39,23.97,-0.98,-0.19
171,44.82,102.37,0.0,1.0,0.0,1449.65,38.07,1971.74,44.40,0.89,-0.46
172,9.16,104.88,1.0,0.0,0.0,200.00,14.14,588.10,24.25,-0.94,-0.34
173,17.19,104.88,1.0,0.0,0.0,200.00,14.14,569.30,23.86,0.99,0.15
174,41.25,104.88,0.0,1.0,0.0,2931.12,54.14,1599.28,39.99,0.86,-0.51
175,44.82,104.88,0.0,1.0,0.0,2962.68,54.43,1799.34,42.42,0.85,-0.53
176,25.59,107.39,1.0,0.0,0.0,600.00,24.49,185.55,13.62,-0.04,-1.00
177,28.52,107.39,1.0,1.0,0.0,600.00,24.49,510.37,22.59,-0.01,-1.00
178,3.91,109.90,1.0,0.0,0.0,200.00,14.14,329.93,18.16,-0.80,-0.60
179,17.19,109.90,1.0,0.0,0.0,200.00,14.14,81.42,9.02,0.39,0.92
180,22.74,109.90,1.0,0.0,0.0,0.00,0.00,94.52,9.72,-0.34,-0.94
181,37.87,109.90,0.0,1.0,0.0,842.91,29.03,1038.79,32.23,0.88,-0.48
182,48.63,109.90,0.0,1.0,0.0,541.11,23.26,1528.14,39.09,1.00,-0.07
183,1.30,112.41,1.0,0.0,0.0,200.00,14.14,180.42,13.43,0.92,-0.40
184,25.59,112.41,1.0,0.0,0.0,0.00,0.00,219.45,14.81,0.56,-0.83
185,28.52,112.41,1.0,0.0,0.0,600.00,24.49,453.40,21.29,0.49,-0.87
186,34.64,112.41,0.0,1.0,0.0,600.00,24.49,695.06,26.36,0.97,-0.24
187,37.87,112.41,0.0,1.0,0.0,600.00,24.49,854.20,29.23,0.79,-0.61
188,1.30,114.92,1.0,0.0,0.0,0.00,0.00,59.87,7.74,-0.06,-1.00
189,41.25,114.92,0.0,1.0,0.0,600.00,24.49,916.51,30.27,0.67,-0.74
190,44.82,114.92,0.0,1.0,0.0,756.54,27.51,1130.95,33.63,0.95,-0.31
191,-37.87,117.43,1.0,0.0,0.0,200.00,14.14,687.28,26.22,-0.84,-0.55
192,6.53,117.43,1.0,0.0,0.0,200.05,14.14,207.15,14.39,0.99,-0.12
193,41.25,117.43,1.0,0.0,0.0,600.00,24.49,790.03,28.11,0.82,-0.57
194,28.52,119.94,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.98,-0.22
195,31.53,119.94,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.93,-0.36
196,37.87,119.94,0.0,1.0,0.0,999.89,31.62,360.27,18.98,0.44,-0.90
197,57.32,119.94,1.0,0.0,0.0,625.26,25.01,1257.30,35.46,0.96,0.29
198,48.63,127.47,1.0,0.0,0.0,792.26,28.15,262.45,16.20,0.96,-0.27
199,57.32,127.47,1.0,0.0,0.0,200.00,14.14,825.20,28.73,0.95,0.31
200,37.87,129.98,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.76,-0.65
201,41.25,129.98,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.79,-0.61
202,48.63,129.98,1.0,0.0,0.0,600.00,24.49,101.31,10.07,0.65,-0.76
203,37.87,132.49,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.56,-0.83
204,48.63,132.49,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.80,-0.60
205,-25.59,135.00,1.0,0.0,0.0,200.00,14.14,408.88,20.22,0.39,0.92
206,6.53,135.00,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.48,0.88
207,52.75,137.51,1.0,0.0,0.0,578.80,24.06,101.22,10.06,0.35,-0.94
208,-44.82,142.53,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.46,-0.89
209,44.82,142.53,1.0,0.0,1.0,0.00,0.00,0.00,0.00,0.70,-0.71
210,48.63,142.53,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.81,0.59
211,57.32,142.53,1.0,0.0,1.0,0.00,0.00,0.00,0.00,0.78,-0.63
212,-44.82,145.04,1.0,0.0,0.0,200.00,14.14,154.71,12.44,-0.97,-0.24
213,48.63,145.04,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.97,0.24
214,-48.63,147.55,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.13,-0.99
215,-48.63,150.06,1.0,0.0,0.0,186.60,13.66,61.45,7.84,0.71,-0.71
216,-52.75,152.57,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.85,0.53
217,-41.25,152.57,1.0,0.0,0.0,200.00,14.14,250.68,15.83,0.66,-0.75
218,-31.53,152.57,0.0,1.0,0.0,140.00,11.83,73.84,8.59,0.76,-0.65
