region_id,centroid_x,centroid_y,Coal Deposits,Evaporites Deposits,Glacial Deposits,Elevation,Sqrt Elevation,Dist to Shore,Sqrt Dist,Sin Angle Shore,Cos Angle Shore
198,41.25,74.76,0.0,1.0,0.0,200.00,14.14,263.59,16.24,-0.15,-0.99
199,57.32,74.76,1.0,0.0,0.0,0.00,0.00,0.00,0.00,-0.92,-0.40
200,-31.53,77.27,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.45,0.90
201,34.64,77.27,0.0,1.0,0.0,1162.92,34.10,141.04,11.88,0.04,1.00
202,34.64,79.78,0.0,1.0,0.0,1317.79,36.30,145.89,12.08,-0.27,0.96
203,44.82,79.78,1.0,1.0,0.0,244.60,15.64,659.15,25.67,-0.06,-1.00
204,34.64,82.29,0.0,1.0,0.0,1552.82,39.41,301.73,17.37,-0.88,0.48
205,37.87,87.31,0.0,1.0,0.0,563.45,23.74,702.21,26.50,-0.98,0.21
206,22.74,104.88,0.0,1.0,0.0,656.52,25.62,333.07,18.25,-0.76,-0.65
207,25.59,104.88,0.0,1.0,0.0,1456.60,38.17,546.82,23.38,-0.83,-0.55
208,31.53,104.88,0.0,1.0,0.0,1163.17,34.11,911.27,30.19,-0.91,-0.42
209,34.64,104.88,0.0,1.0,0.0,836.87,28.93,1101.28,33.19,-0.75,-0.66
210,37.87,104.88,0.0,1.0,0.0,822.17,28.67,1364.67,36.94,-0.61,-0.79
211,69.02,104.88,1.0,0.0,0.0,200.00,14.14,1259.71,35.49,-0.94,0.34
212,22.74,107.39,0.0,1.0,0.0,263.31,16.23,555.89,23.58,-0.93,-0.38
213,31.53,107.39,0.0,1.0,0.0,200.00,14.14,1132.65,33.65,-0.95,-0.32
214,34.64,107.39,0.0,1.0,0.0,820.47,28.64,1284.62,35.84,-0.84,-0.55
215,48.63,107.39,0.0,1.0,0.0,200.00,14.14,1919.86,43.82,0.84,0.54
216,48.63,109.90,1.0,1.0,0.0,200.00,14.14,1766.19,42.03,0.83,0.56
217,57.32,112.41,1.0,0.0,0.0,200.00,14.14,1277.34,35.74,1.00,0.08
218,31.53,114.92,0.0,1.0,0.0,203.16,14.25,948.81,30.80,0.60,-0.80
219,34.64,114.92,0.0,1.0,0.0,200.00,14.14,1214.23,34.85,0.79,-0.61
220,28.52,117.43,0.0,1.0,0.0,207.74,14.41,536.07,23.15,0.59,-0.81
221,31.53,117.43,0.0,1.0,0.0,200.00,14.14,815.99,28.57,0.75,-0.66
222,34.64,117.43,0.0,1.0,0.0,200.00,14.14,1019.25,31.93,0.96,-0.29
223,28.52,119.94,1.0,1.0,0.0,200.00,14.14,419.75,20.49,0.63,-0.77
224,31.53,119.94,0.0,1.0,0.0,305.08,17.47,633.92,25.18,0.73,-0.68
225,37.87,119.94,0.0,1.0,0.0,393.45,19.84,918.59,30.31,0.97,-0.24
226,52.75,119.94,1.0,0.0,0.0,256.28,16.01,926.10,30.43,0.91,0.41
227,34.64,122.45,0.0,1.0,0.0,200.00,14.14,594.97,24.39,0.98,-0.18
